

4, 1, 42.702942, -77.190842, 729, 05/11/2023 , 14:12:29 , 252.20, 104.94, 0.25, E, 51.61, 5640, N
5, 1, 42.703033, -77.191238, 92, 05/11/2023 , 14:12:30 , 265.40, 104.94, 0.25, E, 51.61, 5640, N
5, 1, 42.703033, -77.191238, 195, 05/11/2023 , 14:12:30 , 265.40, 341.30, 0.43, N, 51.61, 5640, N
5, 1, 42.703033, -77.191238, 428, 05/11/2023 , 14:12:30 , 265.40, 341.30, 0.43, N, 51.61, 5640, N
5, 1, 42.703033, -77.191238, 660, 05/11/2023 , 14:12:30 , 265.40, 341.30, 0.43, N, 51.61, 5640, N
5, 1, 42.703033, -77.191238, 896, 05/11/2023 , 14:12:30 , 265.40, 341.30, 0.43, N, 51.61, 5640, N
6, 1, 42.702961, -77.191330, 179, 05/11/2023 , 14:12:31 , 269.70, 341.30, 0.43, N, 51.61, 5640, N
6, 1, 42.702961, -77.191330, 82, 05/11/2023 , 14:12:31 , 269.70, 341.30, 0.16, N, 51.61, 5640, N
6, 1, 42.702961, -77.191330, 315, 05/11/2023 , 14:12:31 , 269.70, 341.30, 0.16, N, 51.61, 5640, N
6, 1, 42.702961, -77.191330, 547, 05/11/2023 , 14:12:31 , 269.70, 341.30, 0.16, N, 51.61, 5640, N
6, 1, 42.702976, -77.191338, 2, 05/11/2023 , 14:12:32 , 291.00, 341.30, 0.07, N, 51.61, 5640, N
6, 1, 42.702976, -77.191338, 237, 05/11/2023 , 14:12:32 , 291.00, 341.30, 0.07, N, 51.61, 5640, N
6, 1, 42.702976, -77.191338, 471, 05/11/2023 , 14:12:32 , 291.00, 341.30, 0.07, N, 51.61, 5640, N
6, 1, 42.702976, -77.191338, 703, 05/11/2023 , 14:12:32 , 291.00, 341.30, 0.07, N, 51.61, 5640, N
6, 1, 42.702965, -77.191322, 83, 05/11/2023 , 14:12:33 , 293.20, 341.30, 0.07, N, 51.61, 5640, N
6, 1, 42.702965, -77.191322, 184, 05/11/2023 , 14:12:33 , 293.20, 341.30, 0.10, N, 51.61, 5640, N
6, 1, 42.702965, -77.191322, 420, 05/11/2023 , 14:12:33 , 293.20, 341.30, 0.10, N, 51.61, 5640, N
6, 1, 42.702965, -77.191322, 653, 05/11/2023 , 14:12:33 , 293.20, 341.30, 0.10, N, 51.61, 5640, N
6, 1, 42.702965, -77.191299, 22, 05/11/2023 , 14:12:34 , 291.10, 341.30, 0.10, N, 51.61, 5640, N
6, 1, 42.702965, -77.191299, 123, 05/11/2023 , 14:12:34 , 291.10, 341.30, 0.12, N, 51.61, 5640, N
6, 1, 42.702965, -77.191299, 356, 05/11/2023 , 14:12:34 , 291.10, 341.30, 0.12, N, 51.61, 5640, N
6, 1, 42.702965, -77.191299, 591, 05/11/2023 , 14:12:34 , 291.10, 341.30, 0.12, N, 51.61, 5640, N
6, 1, 42.702965, -77.191299, 824, 05/11/2023 , 14:12:34 , 291.10, 341.30, 0.12, N, 51.61, 5640, N
6, 1, 42.702934, -77.191292, 45, 05/11/2023 , 14:12:35 , 280.40, 341.30, 0.20, N, 51.61, 5640, N
6, 1, 42.702934, -77.191292, 278, 05/11/2023 , 14:12:35 , 280.40, 341.30, 0.20, N, 51.61, 5640, N
6, 1, 42.702934, -77.191292, 511, 05/11/2023 , 14:12:35 , 280.40, 341.30, 0.20, N, 51.61, 5640, N
6, 1, 42.702934, -77.191292, 747, 05/11/2023 , 14:12:35 , 280.40, 341.30, 0.20, N, 51.61, 5640, N
6, 1, 42.702930, -77.191292, 98, 05/11/2023 , 14:12:36 , 281.90, 341.30, 0.20, N, 51.61, 5640, N
6, 1, 42.702930, -77.191292, 0, 05/11/2023 , 14:12:36 , 281.90, 341.30, 0.25, N, 51.61, 5640, N
6, 1, 42.702930, -77.191292, 234, 05/11/2023 , 14:12:36 , 281.90, 341.30, 0.25, N, 51.61, 5640, N
6, 1, 42.702930, -77.191292, 466, 05/11/2023 , 14:12:36 , 281.90, 341.30, 0.25, N, 51.61, 5640, N
6, 1, 42.702934, -77.191292, 34, 05/11/2023 , 14:12:37 , 284.20, 341.30, 0.25, N, 51.61, 5640, N
6, 1, 42.702934, -77.191292, 134, 05/11/2023 , 14:12:37 , 284.20, 341.30, 0.19, N, 51.61, 5640, N
6, 1, 42.702934, -77.191292, 369, 05/11/2023 , 14:12:37 , 284.20, 341.30, 0.19, N, 51.61, 5640, N
6, 1, 42.702934, -77.191292, 601, 05/11/2023 , 14:12:37 , 284.20, 341.30, 0.19, N, 51.61, 5640, N
6, 1, 42.702934, -77.191292, 835, 05/11/2023 , 14:12:37 , 284.20, 341.30, 0.19, N, 51.61, 5640, N
6, 1, 42.702934, -77.191299, 70, 05/11/2023 , 14:12:38 , 286.00, 341.30, 0.18, N, 51.61, 5640, N
6, 1, 42.702934, -77.191299, 305, 05/11/2023 , 14:12:38 , 286.00, 341.30, 0.18, N, 51.61, 5640, N
6, 1, 42.702934, -77.191299, 537, 05/11/2023 , 14:12:38 , 286.00, 341.30, 0.18, N, 51.61, 5640, N
6, 1, 42.702934, -77.191299, 770, 05/11/2023 , 14:12:38 , 286.00, 341.30, 0.18, N, 51.61, 5640, N
